Kod;Rodzaje towarów;Rok;Wartosc;Jednostka miary
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2011;13,11;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2012;14,71;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2013;14,67;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2014;13,85;zł
4320000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2015;12,94;zł
4320000000;kiełbasa sucha - za 1kg;1999;19,22;zł
4320000000;kiełbasa sucha - za 1kg;2000;21,25;zł
4320000000;kiełbasa sucha - za 1kg;2001;22,12;zł
4320000000;kiełbasa sucha - za 1kg;2002;21,99;zł
4320000000;kiełbasa sucha - za 1kg;2003;20,39;zł
4320000000;kiełbasa sucha - za 1kg;2004;20,99;zł
4320000000;kiełbasa sucha - za 1kg;2005;21,29;zł
4320000000;kiełbasa sucha - za 1kg;2006;21,07;zł
4320000000;kiełbasa sucha - za 1kg;2007;22,09;zł
4320000000;kiełbasa sucha - za 1kg;2008;22,83;zł
4320000000;kiełbasa sucha - za 1kg;2009;24,3;zł
4320000000;kiełbasa sucha - za 1kg;2010;24,89;zł
4320000000;kiełbasa sucha - za 1kg;2011;26,13;zł
4320000000;kiełbasa sucha - za 1kg;2012;27,32;zł
4320000000;kiełbasa sucha - za 1kg;2013;28,06;zł
4320000000;kiełbasa sucha - za 1kg;2014;29,31;zł
4320000000;kiełbasa sucha - za 1kg;2015;28,7;zł
4320000000;ser twarogowy półtłusty - za 1kg;1999;7,66;zł
4320000000;ser twarogowy półtłusty - za 1kg;2000;8,75;zł
4320000000;ser twarogowy półtłusty - za 1kg;2001;8,94;zł
4320000000;ser twarogowy półtłusty - za 1kg;2002;8,92;zł
4320000000;ser twarogowy półtłusty - za 1kg;2003;8,77;zł
4320000000;ser twarogowy półtłusty - za 1kg;2004;9,05;zł
4320000000;ser twarogowy półtłusty - za 1kg;2005;9,44;zł
4320000000;ser twarogowy półtłusty - za 1kg;2006;9,46;zł
4320000000;ser twarogowy półtłusty - za 1kg;2007;10,35;zł
4320000000;ser twarogowy półtłusty - za 1kg;2008;11,91;zł
4320000000;ser twarogowy półtłusty - za 1kg;2009;11,67;zł
4320000000;ser twarogowy półtłusty - za 1kg;2010;11,95;zł
4320000000;ser twarogowy półtłusty - za 1kg;2011;12,52;zł
4320000000;ser twarogowy półtłusty - za 1kg;2012;12,49;zł
4320000000;ser twarogowy półtłusty - za 1kg;2013;12,2;zł
4320000000;ser twarogowy półtłusty - za 1kg;2014;12,84;zł
4320000000;ser twarogowy półtłusty - za 1kg;2015;12,79;zł
4320000000;jaja kurze świeże - za 1szt.;1999;0,27;zł
4320000000;jaja kurze świeże - za 1szt.;2000;0,34;zł
4320000000;jaja kurze świeże - za 1szt.;2001;0,34;zł
4320000000;jaja kurze świeże - za 1szt.;2002;0,29;zł
4320000000;jaja kurze świeże - za 1szt.;2003;0,33;zł
4320000000;jaja kurze świeże - za 1szt.;2004;0,37;zł
4320000000;jaja kurze świeże - za 1szt.;2005;0,32;zł
4320000000;jaja kurze świeże - za 1szt.;2006;0,33;zł
4320000000;jaja kurze świeże - za 1szt.;2007;0,34;zł
4320000000;jaja kurze świeże - za 1szt.;2008;0,39;zł
4320000000;jaja kurze świeże - za 1szt.;2009;0,43;zł
4320000000;jaja kurze świeże - za 1szt.;2010;0,46;zł
4320000000;jaja kurze świeże - za 1szt.;2011;0,47;zł
4320000000;jaja kurze świeże - za 1szt.;2012;0,62;zł
4320000000;jaja kurze świeże - za 1szt.;2013;0,61;zł
4320000000;jaja kurze świeże - za 1szt.;2014;0,53;zł
4320000000;jaja kurze świeże - za 1szt.;2015;0,52;zł
4320000000;czekolada mleczna - za 100g;1999;2,16;zł
4320000000;czekolada mleczna - za 100g;2000;2,36;zł
4320000000;czekolada mleczna - za 100g;2001;2,47;zł
4320000000;czekolada mleczna - za 100g;2002;2,61;zł
4320000000;czekolada mleczna - za 100g;2003;2,65;zł
4320000000;czekolada mleczna - za 100g;2004;2,94;zł
4320000000;czekolada mleczna - za 100g;2005;3,19;zł
4320000000;czekolada mleczna - za 100g;2006;3,24;zł
4320000000;czekolada mleczna - za 100g;2007;3,24;zł
4320000000;czekolada mleczna - za 100g;2008;3,3;zł
4320000000;czekolada mleczna - za 100g;2009;3,36;zł
4320000000;czekolada mleczna - za 100g;2010;3,34;zł
4320000000;czekolada mleczna - za 100g;2011;3,3;zł
4320000000;czekolada mleczna - za 100g;2012;3,42;zł
4320000000;czekolada mleczna - za 100g;2013;3,38;zł
4320000000;czekolada mleczna - za 100g;2014;3,55;zł
4320000000;czekolada mleczna - za 100g;2015;3,58;zł
4320000000;kawa naturalna mielona - za 250g;1999;7,01;zł
4320000000;kawa naturalna mielona - za 250g;2000;6,59;zł
4320000000;kawa naturalna mielona - za 250g;2001;5,61;zł
4320000000;kawa naturalna mielona - za 250g;2002;4,65;zł
4320000000;kawa naturalna mielona - za 250g;2003;4,41;zł
4320000000;kawa naturalna mielona - za 250g;2004;4,39;zł
4320000000;kawa naturalna mielona - za 250g;2005;4,54;zł
4320000000;kawa naturalna mielona - za 250g;2006;4,65;zł
4320000000;kawa naturalna mielona - za 250g;2007;5,35;zł
4320000000;kawa naturalna mielona - za 250g;2008;5,81;zł
4320000000;kawa naturalna mielona - za 250g;2009;5,89;zł
4320000000;kawa naturalna mielona - za 250g;2010;5,9;zł
4320000000;kawa naturalna mielona - za 250g;2011;6,7;zł
4320000000;kawa naturalna mielona - za 250g;2012;7,17;zł
4320000000;kawa naturalna mielona - za 250g;2013;6,5;zł
4320000000;kawa naturalna mielona - za 250g;2014;6,53;zł
4320000000;kawa naturalna mielona - za 250g;2015;6,86;zł
4320000000;herbata czarna, liściasta - za 100g;1999;1,93;zł
4320000000;herbata czarna, liściasta - za 100g;2000;2,01;zł
4320000000;herbata czarna, liściasta - za 100g;2001;2,09;zł
4320000000;herbata czarna, liściasta - za 100g;2002;2,19;zł
4320000000;herbata czarna, liściasta - za 100g;2003;2,15;zł
4320000000;herbata czarna, liściasta - za 100g;2004;2,22;zł
4320000000;herbata czarna, liściasta - za 100g;2005;2,29;zł
4320000000;herbata czarna, liściasta - za 100g;2006;2,4;zł
4320000000;herbata czarna, liściasta - za 100g;2007;2,62;zł
4320000000;herbata czarna, liściasta - za 100g;2008;3,08;zł
4320000000;herbata czarna, liściasta - za 100g;2009;3,29;zł
4320000000;herbata czarna, liściasta - za 100g;2010;3,38;zł
4320000000;herbata czarna, liściasta - za 100g;2011;3,4;zł
4320000000;herbata czarna, liściasta - za 100g;2012;3,49;zł
4320000000;herbata czarna, liściasta - za 100g;2013;3,68;zł
4320000000;herbata czarna, liściasta - za 100g;2014;3,59;zł
4320000000;herbata czarna, liściasta - za 100g;2015;3,71;zł
4320000000;sok jabłkowy - za 1l;1999;2,93;zł
4320000000;sok jabłkowy - za 1l;2000;3,38;zł
4320000000;sok jabłkowy - za 1l;2001;3,4;zł
4320000000;sok jabłkowy - za 1l;2002;3,16;zł
4320000000;sok jabłkowy - za 1l;2003;3;zł
4320000000;sok jabłkowy - za 1l;2004;2,9;zł
4320000000;sok jabłkowy - za 1l;2005;2,85;zł
4320000000;sok jabłkowy - za 1l;2006;2,95;zł
4320000000;sok jabłkowy - za 1l;2007;3,07;zł
4320000000;sok jabłkowy - za 1l;2008;3,55;zł
4320000000;sok jabłkowy - za 1l;2009;3,87;zł
4320000000;sok jabłkowy - za 1l;2010;3,83;zł
4320000000;sok jabłkowy - za 1l;2011;3,79;zł
4320000000;sok jabłkowy - za 1l;2012;3,87;zł
4320000000;sok jabłkowy - za 1l;2013;3,84;zł
4320000000;sok jabłkowy - za 1l;2014;3,93;zł
4320000000;sok jabłkowy - za 1l;2015;3,95;zł
5020000000;chleb pszenno-żytni - za 0,5kg;1999;;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2000;;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2001;1,53;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2002;1,41;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2003;1,39;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2004;1,42;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2005;1,41;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2006;1,43;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2007;1,66;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2008;2,01;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2009;2,07;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2010;2,16;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2011;2,47;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2012;2,5;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2013;2,45;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2014;2,38;zł
5020000000;chleb pszenno-żytni - za 0,5kg;2015;2,4;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;1999;9,82;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2000;13,14;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2001;14,17;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2002;13,46;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2003;11,95;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2004;13,32;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2005;12,93;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2006;11,98;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2007;12,02;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2008;12,81;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2009;13,57;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2010;12,49;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2011;12,67;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2012;14,19;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2013;14,12;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2014;13,53;zł
5020000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2015;12,52;zł
5020000000;kiełbasa sucha - za 1kg;1999;17,34;zł
5020000000;kiełbasa sucha - za 1kg;2000;18,94;zł
5020000000;kiełbasa sucha - za 1kg;2001;20,98;zł
5020000000;kiełbasa sucha - za 1kg;2002;21,06;zł
5020000000;kiełbasa sucha - za 1kg;2003;19,9;zł
5020000000;kiełbasa sucha - za 1kg;2004;20,17;zł
5020000000;kiełbasa sucha - za 1kg;2005;21,24;zł
5020000000;kiełbasa sucha - za 1kg;2006;21,74;zł
5020000000;kiełbasa sucha - za 1kg;2007;21,73;zł
5020000000;kiełbasa sucha - za 1kg;2008;23,85;zł
5020000000;kiełbasa sucha - za 1kg;2009;26,41;zł
5020000000;kiełbasa sucha - za 1kg;2010;25,89;zł
5020000000;kiełbasa sucha - za 1kg;2011;26,63;zł
5020000000;kiełbasa sucha - za 1kg;2012;28,72;zł
5020000000;kiełbasa sucha - za 1kg;2013;30,76;zł
5020000000;kiełbasa sucha - za 1kg;2014;31,13;zł
5020000000;kiełbasa sucha - za 1kg;2015;31,03;zł
5020000000;ser twarogowy półtłusty - za 1kg;1999;7,3;zł
5020000000;ser twarogowy półtłusty - za 1kg;2000;8,13;zł
5020000000;ser twarogowy półtłusty - za 1kg;2001;8,48;zł
5020000000;ser twarogowy półtłusty - za 1kg;2002;8,59;zł
5020000000;ser twarogowy półtłusty - za 1kg;2003;8,41;zł
5020000000;ser twarogowy półtłusty - za 1kg;2004;8,46;zł
5020000000;ser twarogowy półtłusty - za 1kg;2005;8,98;zł
5020000000;ser twarogowy półtłusty - za 1kg;2006;9,14;zł
5020000000;ser twarogowy półtłusty - za 1kg;2007;10,34;zł
5020000000;ser twarogowy półtłusty - za 1kg;2008;12,24;zł
5020000000;ser twarogowy półtłusty - za 1kg;2009;12,17;zł
5020000000;ser twarogowy półtłusty - za 1kg;2010;12;zł
5020000000;ser twarogowy półtłusty - za 1kg;2011;12,58;zł
5020000000;ser twarogowy półtłusty - za 1kg;2012;12,49;zł
5020000000;ser twarogowy półtłusty - za 1kg;2013;12,87;zł
5020000000;ser twarogowy półtłusty - za 1kg;2014;13,2;zł
5020000000;ser twarogowy półtłusty - za 1kg;2015;12,93;zł
5020000000;jaja kurze świeże - za 1szt.;1999;0,26;zł
5020000000;jaja kurze świeże - za 1szt.;2000;0,33;zł
5020000000;jaja kurze świeże - za 1szt.;2001;0,34;zł
5020000000;jaja kurze świeże - za 1szt.;2002;0,3;zł
5020000000;jaja kurze świeże - za 1szt.;2003;0,33;zł
5020000000;jaja kurze świeże - za 1szt.;2004;0,37;zł
5020000000;jaja kurze świeże - za 1szt.;2005;0,33;zł
5020000000;jaja kurze świeże - za 1szt.;2006;0,34;zł
5020000000;jaja kurze świeże - za 1szt.;2007;0,35;zł
5020000000;jaja kurze świeże - za 1szt.;2008;0,41;zł
5020000000;jaja kurze świeże - za 1szt.;2009;0,45;zł
5020000000;jaja kurze świeże - za 1szt.;2010;0,47;zł
5020000000;jaja kurze świeże - za 1szt.;2011;0,47;zł
5020000000;jaja kurze świeże - za 1szt.;2012;0,62;zł
5020000000;jaja kurze świeże - za 1szt.;2013;0,57;zł
5020000000;jaja kurze świeże - za 1szt.;2014;0,55;zł
5020000000;jaja kurze świeże - za 1szt.;2015;0,54;zł
5020000000;czekolada mleczna - za 100g;1999;2,21;zł
5020000000;czekolada mleczna - za 100g;2000;2,34;zł
5020000000;czekolada mleczna - za 100g;2001;2,44;zł
5020000000;czekolada mleczna - za 100g;2002;2,57;zł
5020000000;czekolada mleczna - za 100g;2003;2,61;zł
5020000000;czekolada mleczna - za 100g;2004;2,83;zł
5020000000;czekolada mleczna - za 100g;2005;3,05;zł
5020000000;czekolada mleczna - za 100g;2006;3,1;zł
5020000000;czekolada mleczna - za 100g;2007;3,11;zł
5020000000;czekolada mleczna - za 100g;2008;3,15;zł
5020000000;czekolada mleczna - za 100g;2009;3,29;zł
5020000000;czekolada mleczna - za 100g;2010;3,32;zł
5020000000;czekolada mleczna - za 100g;2011;3,36;zł
5020000000;czekolada mleczna - za 100g;2012;3,59;zł
5020000000;czekolada mleczna - za 100g;2013;3,52;zł
5020000000;czekolada mleczna - za 100g;2014;3,54;zł
5020000000;czekolada mleczna - za 100g;2015;3,75;zł
5020000000;kawa naturalna mielona - za 250g;1999;6,92;zł
5020000000;kawa naturalna mielona - za 250g;2000;6,81;zł
5020000000;kawa naturalna mielona - za 250g;2001;6,05;zł
5020000000;kawa naturalna mielona - za 250g;2002;4,98;zł
5020000000;kawa naturalna mielona - za 250g;2003;4,6;zł
5020000000;kawa naturalna mielona - za 250g;2004;4,52;zł
5020000000;kawa naturalna mielona - za 250g;2005;4,55;zł
5020000000;kawa naturalna mielona - za 250g;2006;4,8;zł
5020000000;kawa naturalna mielona - za 250g;2007;5,33;zł
5020000000;kawa naturalna mielona - za 250g;2008;5,81;zł
5020000000;kawa naturalna mielona - za 250g;2009;5,98;zł
5020000000;kawa naturalna mielona - za 250g;2010;5,99;zł
5020000000;kawa naturalna mielona - za 250g;2011;6,79;zł
5020000000;kawa naturalna mielona - za 250g;2012;7,72;zł
5020000000;kawa naturalna mielona - za 250g;2013;7,06;zł
5020000000;kawa naturalna mielona - za 250g;2014;6,89;zł
5020000000;kawa naturalna mielona - za 250g;2015;6,68;zł
5020000000;herbata czarna, liściasta - za 100g;1999;1,9;zł
5020000000;herbata czarna, liściasta - za 100g;2000;2,16;zł
5020000000;herbata czarna, liściasta - za 100g;2001;2,21;zł
5020000000;herbata czarna, liściasta - za 100g;2002;2,14;zł
5020000000;herbata czarna, liściasta - za 100g;2003;2,17;zł
5020000000;herbata czarna, liściasta - za 100g;2004;2,23;zł
5020000000;herbata czarna, liściasta - za 100g;2005;2,24;zł
5020000000;herbata czarna, liściasta - za 100g;2006;2,28;zł
5020000000;herbata czarna, liściasta - za 100g;2007;2,3;zł
5020000000;herbata czarna, liściasta - za 100g;2008;2,67;zł
5020000000;herbata czarna, liściasta - za 100g;2009;3,01;zł
5020000000;herbata czarna, liściasta - za 100g;2010;3,13;zł
5020000000;herbata czarna, liściasta - za 100g;2011;3,37;zł
5020000000;herbata czarna, liściasta - za 100g;2012;3,73;zł
5020000000;herbata czarna, liściasta - za 100g;2013;3,56;zł
5020000000;herbata czarna, liściasta - za 100g;2014;3,77;zł
5020000000;herbata czarna, liściasta - za 100g;2015;3,85;zł
5020000000;sok jabłkowy - za 1l;1999;2,85;zł
5020000000;sok jabłkowy - za 1l;2000;3,27;zł
5020000000;sok jabłkowy - za 1l;2001;3,29;zł
5020000000;sok jabłkowy - za 1l;2002;3,21;zł
5020000000;sok jabłkowy - za 1l;2003;3,05;zł
5020000000;sok jabłkowy - za 1l;2004;2,87;zł
5020000000;sok jabłkowy - za 1l;2005;2,84;zł
5020000000;sok jabłkowy - za 1l;2006;2,96;zł
5020000000;sok jabłkowy - za 1l;2007;3;zł
5020000000;sok jabłkowy - za 1l;2008;3,43;zł
5020000000;sok jabłkowy - za 1l;2009;3,59;zł
5020000000;sok jabłkowy - za 1l;2010;3,58;zł
5020000000;sok jabłkowy - za 1l;2011;3,73;zł
5020000000;sok jabłkowy - za 1l;2012;3,9;zł
5020000000;sok jabłkowy - za 1l;2013;3,83;zł
5020000000;sok jabłkowy - za 1l;2014;3,85;zł
5020000000;sok jabłkowy - za 1l;2015;3,81;zł
5160000000;chleb pszenno-żytni - za 0,5kg;1999;;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2000;;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2001;1,42;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2002;1,47;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2003;1,46;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2004;1,58;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2005;1,53;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2006;1,53;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2007;1,7;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2008;1,87;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2009;1,98;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2010;2,14;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2011;2,35;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2012;2,46;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2013;2,6;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2014;2,58;zł
5160000000;chleb pszenno-żytni - za 0,5kg;2015;2,57;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;1999;9,74;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2000;12,57;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2001;14,16;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2002;13,43;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2003;11,87;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2004;13,49;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2005;13,01;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2006;12,31;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2007;11,34;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2008;11,93;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2009;13,22;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2010;12,06;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2011;12,51;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2012;13,9;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2013;14,05;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2014;13,74;zł
5160000000;mięso wieprzowe bez kości (łopatka) - za 1kg;2015;12,92;zł
5160000000;kiełbasa sucha - za 1kg;1999;17,4;zł
5160000000;kiełbasa sucha - za 1kg;2000;17,1;zł
5160000000;kiełbasa sucha - za 1kg;2001;18,48;zł
5160000000;kiełbasa sucha - za 1kg;2002;18,81;zł
5160000000;kiełbasa sucha - za 1kg;2003;17,3;zł
5160000000;kiełbasa sucha - za 1kg;2004;18,87;zł
5160000000;kiełbasa sucha - za 1kg;2005;18,96;zł
5160000000;kiełbasa sucha - za 1kg;2006;20,25;zł
5160000000;kiełbasa sucha - za 1kg;2007;20,29;zł
5160000000;kiełbasa sucha - za 1kg;2008;20,16;zł
5160000000;kiełbasa sucha - za 1kg;2009;20,34;zł
5160000000;kiełbasa sucha - za 1kg;2010;21,88;zł
5160000000;kiełbasa sucha - za 1kg;2011;23,77;zł
5160000000;kiełbasa sucha - za 1kg;2012;26,43;zł
5160000000;kiełbasa sucha - za 1kg;2013;26,98;zł
5160000000;kiełbasa sucha - za 1kg;2014;28,15;zł
5160000000;kiełbasa sucha - za 1kg;2015;27,83;zł
5160000000;ser twarogowy półtłusty - za 1kg;1999;7,92;zł
5160000000;ser twarogowy półtłusty - za 1kg;2000;9,52;zł
5160000000;ser twarogowy półtłusty - za 1kg;2001;10,03;zł
5160000000;ser twarogowy półtłusty - za 1kg;2002;9,44;zł
5160000000;ser twarogowy półtłusty - za 1kg;2003;8,73;zł
5160000000;ser twarogowy półtłusty - za 1kg;2004;9,18;zł
5160000000;ser twarogowy półtłusty - za 1kg;2005;9,76;zł
5160000000;ser twarogowy półtłusty - za 1kg;2006;9,84;zł
5160000000;ser twarogowy półtłusty - za 1kg;2007;10,26;zł
5160000000;ser twarogowy półtłusty - za 1kg;2008;11,6;zł
5160000000;ser twarogowy półtłusty - za 1kg;2009;12,12;zł
5160000000;ser twarogowy półtłusty - za 1kg;2010;12,57;zł
5160000000;ser twarogowy półtłusty - za 1kg;2011;12,85;zł
5160000000;ser twarogowy półtłusty - za 1kg;2012;13,26;zł
5160000000;ser twarogowy półtłusty - za 1kg;2013;13,41;zł
5160000000;ser twarogowy półtłusty - za 1kg;2014;13,99;zł
5160000000;ser twarogowy półtłusty - za 1kg;2015;13,82;zł
5160000000;jaja kurze świeże - za 1szt.;1999;0,26;zł
5160000000;jaja kurze świeże - za 1szt.;2000;0,32;zł
5160000000;jaja kurze świeże - za 1szt.;2001;0,33;zł
5160000000;jaja kurze świeże - za 1szt.;2002;0,29;zł
5160000000;jaja kurze świeże - za 1szt.;2003;0,33;zł
5160000000;jaja kurze świeże - za 1szt.;2004;0,35;zł
5160000000;jaja kurze świeże - za 1szt.;2005;0,32;zł
5160000000;jaja kurze świeże - za 1szt.;2006;0,32;zł
5160000000;jaja kurze świeże - za 1szt.;2007;0,33;zł
5160000000;jaja kurze świeże - za 1szt.;2008;0,37;zł
5160000000;jaja kurze świeże - za 1szt.;2009;0,4;zł
5160000000;jaja kurze świeże - za 1szt.;2010;0,42;zł
5160000000;jaja kurze świeże - za 1szt.;2011;0,41;zł
5160000000;jaja kurze świeże - za 1szt.;2012;0,52;zł
5160000000;jaja kurze świeże - za 1szt.;2013;0,49;zł
5160000000;jaja kurze świeże - za 1szt.;2014;0,46;zł
5160000000;jaja kurze świeże - za 1szt.;2015;0,44;zł
5160000000;czekolada mleczna - za 100g;1999;2,15;zł
5160000000;czekolada mleczna - za 100g;2000;2,23;zł
5160000000;czekolada mleczna - za 100g;2001;2,38;zł
5160000000;czekolada mleczna - za 100g;2002;2,56;zł
5160000000;czekolada mleczna - za 100g;2003;2,57;zł
5160000000;czekolada mleczna - za 100g;2004;2,84;zł
5160000000;czekolada mleczna - za 100g;2005;3,02;zł
5160000000;czekolada mleczna - za 100g;2006;3,07;zł
5160000000;czekolada mleczna - za 100g;2007;3,03;zł
5160000000;czekolada mleczna - za 100g;2008;3,06;zł
5160000000;czekolada mleczna - za 100g;2009;3,22;zł
5160000000;czekolada mleczna - za 100g;2010;3,22;zł
5160000000;czekolada mleczna - za 100g;2011;3,33;zł
5160000000;czekolada mleczna - za 100g;2012;3,46;zł
5160000000;czekolada mleczna - za 100g;2013;3,53;zł
5160000000;czekolada mleczna - za 100g;2014;3,41;zł
5160000000;czekolada mleczna - za 100g;2015;3,64;zł
5160000000;kawa naturalna mielona - za 250g;1999;7,05;zł
5160000000;kawa naturalna mielona - za 250g;2000;7,13;zł
5160000000;kawa naturalna mielona - za 250g;2001;5,9;zł
5160000000;kawa naturalna mielona - za 250g;2002;5,06;zł
5160000000;kawa naturalna mielona - za 250g;2003;4,55;zł
5160000000;kawa naturalna mielona - za 250g;2004;4,39;zł
5160000000;kawa naturalna mielona - za 250g;2005;4,56;zł
5160000000;kawa naturalna mielona - za 250g;2006;4,66;zł
5160000000;kawa naturalna mielona - za 250g;2007;5,09;zł
5160000000;kawa naturalna mielona - za 250g;2008;5,77;zł
5160000000;kawa naturalna mielona - za 250g;2009;5,55;zł
5160000000;kawa naturalna mielona - za 250g;2010;5,42;zł
5160000000;kawa naturalna mielona - za 250g;2011;6,45;zł
5160000000;kawa naturalna mielona - za 250g;2012;6,89;zł
5160000000;kawa naturalna mielona - za 250g;2013;6,37;zł
5160000000;kawa naturalna mielona - za 250g;2014;6,66;zł
5160000000;kawa naturalna mielona - za 250g;2015;6,6;zł
5160000000;herbata czarna, liściasta - za 100g;1999;1,95;zł
5160000000;herbata czarna, liściasta - za 100g;2000;2,06;zł
5160000000;herbata czarna, liściasta - za 100g;2001;2,07;zł
5160000000;herbata czarna, liściasta - za 100g;2002;2,1;zł
5160000000;herbata czarna, liściasta - za 100g;2003;2,05;zł
5160000000;herbata czarna, liściasta - za 100g;2004;2,17;zł
5160000000;herbata czarna, liściasta - za 100g;2005;2,34;zł
5160000000;herbata czarna, liściasta - za 100g;2006;2,23;zł
5160000000;herbata czarna, liściasta - za 100g;2007;2,27;zł
5160000000;herbata czarna, liściasta - za 100g;2008;2,4;zł
5160000000;herbata czarna, liściasta - za 100g;2009;2,66;zł
5160000000;herbata czarna, liściasta - za 100g;2010;2,91;zł
5160000000;herbata czarna, liściasta - za 100g;2011;3;zł
5160000000;herbata czarna, liściasta - za 100g;2012;3,21;zł
5160000000;herbata czarna, liściasta - za 100g;2013;3,42;zł
5160000000;herbata czarna, liściasta - za 100g;2014;3,65;zł
5160000000;herbata czarna, liściasta - za 100g;2015;3,77;zł
5160000000;sok jabłkowy - za 1l;1999;2,93;zł
5160000000;sok jabłkowy - za 1l;2000;3,24;zł
5160000000;sok jabłkowy - za 1l;2001;3,17;zł
5160000000;sok jabłkowy - za 1l;2002;3,04;zł
5160000000;sok jabłkowy - za 1l;2003;2,84;zł
5160000000;sok jabłkowy - za 1l;2004;2,78;zł
5160000000;sok jabłkowy - za 1l;2005;2,6;zł
5160000000;sok jabłkowy - za 1l;2006;2,63;zł
5160000000;sok jabłkowy - za 1l;2007;2,77;zł
5160000000;sok jabłkowy - za 1l;2008;3,1;zł
5160000000;sok jabłkowy - za 1l;2009;3,08;zł
5160000000;sok jabłkowy - za 1l;2010;2,66;zł
5160000000;sok jabłkowy - za 1l;2011;2,98;zł
5160000000;sok jabłkowy - za 1l;2012;3,2;zł
5160000000;sok jabłkowy - za 1l;2013;3,09;zł
5160000000;sok jabłkowy - za 1l;2014;2,98;zł
5160000000;sok jabłkowy - za 1l;2015;2,83;zł
6040000000;chleb pszenno-żytni - za 0,5kg;1999;;zł
6040000000;chleb pszenno-żytni - za 0,5kg;2000;;zł
